coarse;fine;english;indo
NUM;count;How many children does Ray Davies of the Kinks have ?;Berapa banyak anak yang dimiliki Ray Davies of the Kinks?
NUM;count;How many wings does a flea have ?;Berapa sayap yang dimiliki kutu?
NUM;count;How many people died on D-Day ?;Berapa banyak orang yang meninggal pada D-Day?
NUM;count;How many points are there on a Backgammon board ?;Berapa banyak poin yang ada di papan Backgammon?
NUM;count;How many stars are there on the Soviet Union 's flag ?;Berapa banyak bintang yang ada di bendera Uni Soviet?
NUM;count;How many horses died during the civil war ?;Berapa banyak kuda yang mati dalam perang saudara?
NUM;count;How many home runs did Lou Gehrig have during his career ?;Berapa banyak home run yang dimiliki Lou Gehrig selama karirnya?
NUM;count;How many different types of skunks are there ?;Berapa banyak jenis sigung yang ada?
NUM;count;How many films are made by the major studios in a year ?;Berapa banyak film yang dibuat oleh studio besar dalam setahun?
NUM;count;How many minutes were there on the original GE College Bowl clock ?;Berapa menit ada di jam GE College Bowl asli?
NUM;count;How much energy is released when oxygen and hydrogen mix ?;Berapa banyak energi yang dilepaskan ketika oksigen dan hidrogen bercampur?
NUM;count;How many people was Randy Craft convicted of murdering ?;Berapa banyak orang yang dihukum oleh Randy Craft atas pembunuhan?
NUM;count;How many boys play the game in Winslow Homer 's 1872 painting Snap the Whip ?;Berapa banyak anak laki - laki yang memainkan permainan dalam lukisan Winslow Homer 1872, Snap the Whip?
NUM;count;How many wives did Brigham Young have ?;Berapa banyak istri yang dimiliki Brigham Young?
NUM;count;What is the chromosome number of an elephant ?;Berapa jumlah kromosom gajah?
NUM;count;How many URL extensions are there ? and what are they ?;Ada berapa banyak ekstensi URL????dan apa mereka?
NUM;count;How many syllables are there in a line of hendecasyllabic poetry ?;Berapa banyak suku kata yang ada dalam barisan puisi hendecasyllabic?
NUM;count;How many colonies were involved in the American Revolution ?;Berapa banyak koloni yang terlibat dalam Revolusi Amerika?
NUM;count;How many small businesses are there in the U.S .;Berapa banyak usaha kecil yang ada di AS.
NUM;count;How many corners does a spritsail have ?;Berapa banyak sudut yang dimiliki spritsail?
NUM;count;How many stations do you shoot from in the basketball game  Around the World  ?;Berapa banyak stasiun yang Anda potret dari dalam permainan bola basket Around the World?
NUM;count;How many calories are there in a Big Mac ?;Berapa banyak kalori yang ada di Big Mac?
NUM;count;How many degrees cooler is the inside of a cucumber than the air outside ?;Berapa derajat lebih dingin bagian dalam mentimun daripada udara di luar?
NUM;count;How many referees work a soccer game ?;Berapa banyak wasit yang bekerja di permainan sepakbola?
NUM;count;How many years did it take James Joyce to write Ulysses ?;Berapa tahun yang dibutuhkan James Joyce untuk menulis Ulysses?
NUM;count;How many CDs has Garth Brooks sold ?;Berapa banyak CD yang dijual oleh Garth Brooks?
NUM;count;How many double-word-score spaces are there on a Scrabble Crossword Game board ?;Berapa banyak ruang skor dua kata yang ada di papan permainan Scrabble Crossword?
NUM;count;How many colleges are in Wyoming ?;Berapa banyak perguruan tinggi di Wyoming?
NUM;count;How many James Bond novels are there ?;Ada berapa banyak novel James Bond?
NUM;count;How many stars are there in Big Dipper ?;Berapa banyak bintang di Big Dipper?
NUM;count;How many square feet is Bill Gates ' home ?;Berapa kaki persegi rumah Bill Gates?
NUM;count;How many Gutenberg Bibles are there ?;Ada berapa Alkitab Gutenberg?
NUM;count;How many questions are on this thing ?;Berapa banyak pertanyaan tentang hal ini?
NUM;count;How much waste does an average dairy cow produce in a day ?;Berapa banyak limbah yang dihasilkan oleh sapi perah rata-rata dalam sehari?
NUM;count;How many megawatts will the power project in Indonesia , built by a consortium headed by Mission Energy of US , produce ?;Berapa megawatt yang akan dihasilkan oleh proyek pembangkit listrik di Indonesia, yang dibangun oleh sebuah konsorsium yang dipimpin oleh Mission Energy AS?
NUM;count;How many calories are in a tomato ?;Berapa banyak kalori dalam tomat?
NUM;count;How many different languages are spoken in Europe ?;Berapa banyak bahasa berbeda yang digunakan di Eropa?
NUM;count;How much salt is in the oceans ?;Berapa banyak garam di lautan?
NUM;count;How many people on the ground were killed from the bombing of Pan Am Flight 103 over Lockerbie , Scotland , December 21 , CD .;Berapa banyak orang di darat yang tewas akibat pemboman Pan Am Flight 103 di atas Lockerbie, Skotlandia, 21 Desember, CD.
NUM;count;How many varieties of apple are there ?;Ada berapa varietas apel?
NUM;count;How many hostages were killed in the Entebbe raid ?;Berapa banyak sandera yang terbunuh dalam serangan Entebbe?
NUM;count;How many Beatles ' records went #1 ?;Berapa banyak catatan Beatles yang masuk # 1?
NUM;count;How many real fruit juices are there in a can of Hawaiian Punch ?;Berapa banyak jus buah asli yang ada dalam kaleng Punch Hawaii?
NUM;count;How many years ago did the ship Titanic sink ?;Berapa tahun yang lalu kapal Titanic tenggelam?
NUM;count;How many astronauts have been on the moon ?;Berapa banyak astronot di bulan?
NUM;count;How many revolutions does a standard LP make in three minutes ?;Berapa banyak putaran yang dilakukan LP standar dalam tiga menit?
NUM;count;How many children under 18 are victims of some sort of Physical Abuse each year ?;Berapa banyak anak di bawah 18 tahun yang menjadi korban Pelecehan Fisik setiap tahun?
NUM;count;How many of every 10 members of the Rodeo Cowboys Association have never worked a ranch ?;Berapa banyak dari setiap 10 anggota Asosiasi Koboi Rodeo yang tidak pernah bekerja di peternakan?
NUM;count;What was the number of assassinations and attempts to assassinate in the U.S. since 1865 ?;Berapa jumlah pembunuhan dan upaya pembunuhan di AS sejak 1865?
NUM;count;How many miles is it from London , England to Plymouth , England ?;Berapa mil dari London, Inggris ke Plymouth, Inggris?
NUM;count;On average , how many miles are there to the moon ?;Rata-rata, ada berapa mil di sana ke bulan?
NUM;count;How many months does it take the moon to revolve around the Earth ?;Berapa bulan yang dibutuhkan bulan untuk berputar di sekitar Bumi?
NUM;count;How many innings are there in a regulation softball game ?;Berapa banyak inning yang ada dalam game softball regulasi?
NUM;count;How much electricity does the brain need to work ?;Berapa banyak listrik yang dibutuhkan otak untuk bekerja?
NUM;count;How many grooves are on a dime ?;Berapa banyak alur yang ada dalam sepeser pun?
NUM;count;How many South American countries have the letter Z in their names ?;Berapa banyak negara Amerika Selatan yang memiliki huruf Z dalam nama mereka?
NUM;count;How many American soldiers have died for their country to date ?;Berapa banyak tentara Amerika yang tewas di negara mereka hingga saat ini?
NUM;count;How many Vietnamese were there in the Soviet Union ?;Berapa banyak orang Vietnam di Uni Soviet?
NUM;count;How many students attend the University of Massachusetts ?;Berapa banyak siswa yang kuliah di University of Massachusetts?
NUM;count;How many counties are in Indiana ?;Berapa banyak kabupaten di Indiana?
NUM;count;How many people in America snore ?;Berapa banyak orang di Amerika yang mendengkur?
NUM;count;How many astronauts manned each Project Mercury flight ?;Berapa banyak astronot yang mengawaki setiap penerbangan Project Mercury?
NUM;count;How many Grammys did Michael Jackson win in 1983 ?;Berapa banyak Grammy yang dimenangkan Michael Jackson pada tahun 1983?
NUM;count;How many casinos are in Atlantic City , NJ ?;Berapa banyak kasino di Atlantic City, NJ?
NUM;count;How many years do fossils take to form ?;Berapa tahun fosil terbentuk?
NUM;count;How many equal sides are there on a scalene triangle ?;Berapa banyak sisi yang sama yang ada pada segitiga tak sama panjang?
NUM;count;How many frames does a disk camera shoot ?;Berapa banyak frame yang dipotret oleh kamera disk?
NUM;count;How many types of dogs ' tails are there - three;Ada berapa jenis ekor anjing - tiga
NUM;count;How much snow equals an inch of rain ?;Berapa banyak salju sama dengan satu inci hujan?
NUM;count;Approximately how many students are enrolled at the University of Massachusetts ?;Kira-kira berapa banyak siswa yang terdaftar di University of Massachusetts?
NUM;count;How many sonnets did Shakespeare write ?;Berapa banyak soneta yang ditulis Shakespeare?
NUM;date;What year did Jack Nicklaus join the Professional Golfers Association tour ?;Tahun berapa Jack Nicklaus bergabung dengan tur Professional Golfers Association?
NUM;date;When is the Tulip Festival in Michigan ?;Kapan Festival Tulip di Michigan?
NUM;date;When is the site www.questions.com going to open ?;Kapan situs www.questions.com akan dibuka?
NUM;date;When did the last Americans leave Vietnam ?;Kapan orang Amerika terakhir meninggalkan Vietnam?
NUM;date;When was the women 's suffrage amendment ratified ?;Kapan amandemen hak pilih perempuan disahkan?
NUM;date;When was the first American encyclopedia published ?;Kapan ensiklopedia Amerika pertama kali diterbitkan?
NUM;date;When did Jaco Pastorius die ?;Kapan Jaco Pastorius mati?
NUM;date;When did CNN begin broadcasting ?;Kapan CNN mulai siaran?
NUM;date;What day of the week sees the most fatal car accidents ?;Hari apa dalam seminggu menyaksikan kecelakaan mobil paling fatal?
NUM;date;When were the Olympic Games in which Nadia Comaneci became popular played ?;Kapan Olimpiade di mana Nadia Comaneci menjadi populer dimainkan?
NUM;date;When was the last major eruption of Mount St. Helens ?;Kapan letusan besar terakhir Gunung St. Helens?
NUM;date;The Iraqis launched their attack on Kuwait on what day ?;Rakyat Irak melancarkan serangan mereka ke Kuwait pada hari apa?
NUM;date;When did Israel begin turning the Gaza Strip and Jericho over to the PLO ?;Kapan Israel mulai mengubah Jalur Gaza dan Yerikho ke PLO?
NUM;date;What year was the setting for American Graffiti ?;Tahun berapa pengaturan untuk Graffiti Amerika?
NUM;date;What 's the first day of the week ?;Apa hari pertama dalam seminggu?
NUM;date;When was the Triangle Shirtwaist fire ?;Kapan kebakaran Triangle Shirtwaist?
NUM;date;What year did Charles Dicken die ?;Tahun berapa Charles Dicken mati?
NUM;date;In which year was New Zealand excluded from the ANZUS alliance ?;Di tahun mana Selandia Baru dikeluarkan dari aliansi ANZUS?
NUM;date;When did Hitler come to power in Germany ?;Kapan Hitler berkuasa di Jerman?
NUM;date;What year did Hitler die ?;Tahun berapa Hitler meninggal?
NUM;date;When does the average teenager first have intercourse ?;Kapan remaja rata-rata pertama kali melakukan hubungan intim?
NUM;date;When did Muhammad live ?;Kapan Muhammad hidup?
NUM;date;When did Gothic art and architecture flourish ?;Kapan seni dan arsitektur Gotik berkembang?
NUM;date;When was the first steel mill in the United States built ?;Kapan pabrik baja pertama di Amerika Serikat dibangun?
NUM;date;When did the art of quilting begin ?;Kapan seni merajut dimulai?
NUM;date;When did Fraze get his first patent for the pull-tab can ?;Kapan Fraze mendapatkan paten pertamanya untuk tab penarik?
NUM;date;When was the Bill of Rights ratified ?;Kapan Bill of Rights disahkan?
NUM;date;When did beethoven die ?;Kapan beethoven mati?
NUM;date;When was Microsoft established ?;Kapan Microsoft didirikan?
NUM;date;In what year did the Bounty mutiny happen ?;Pada tahun berapa pemberontakan Bounty terjadi?
NUM;date;When did Nostradamus believe World War III would begin ?;Kapan Nostradamus percaya bahwa Perang Dunia III akan dimulai?
NUM;date;What day was Pearl Harbor attacked in 1942 ?;Hari apa Pearl Harbor diserang pada tahun 1942?
NUM;date;When were fish first believed to be found on earth ?;Kapan ikan pertama kali dipercaya ditemukan di bumi?
NUM;date;When is Bastille Day ?;Kapan Hari Bastille?
NUM;date;What was the date of CNN 's first broadcast ?;Apa tanggal siaran pertama CNN?
NUM;date;When did the Bounty mutiny take place ?;Kapan pemberontakan Bounty terjadi?
NUM;date;When was the Berlin Wall erected ?;Kapan Tembok Berlin didirikan?
NUM;date;What year did the United States pass the Copyright law ?;Tahun berapa Amerika Serikat mengesahkan undang-undang Hak Cipta?
NUM;date;What year did Rossetti paint  Beata Beatrix  ?;Tahun berapa Rossetti melukis Beata Beatrix?
NUM;date;What is Dick Clark 's birthday ?;Apa yang dimaksud dengan ulang tahun Dick Clark?
NUM;date;When did Rococo painting and architecture flourish ?;Kapan lukisan dan arsitektur Rococo berkembang?
NUM;date;When was cigarette advertising banned on television and radio ?;Kapan iklan rokok dilarang di televisi dan radio?
NUM;date;What year did the first issue of  Playboy  come out ?;Tahun berapa Playboy edisi pertama terbit?
NUM;date;When was Calypso music invented ?;Kapan musik Calypso ditemukan?
NUM;date;When was Beethoven born ?;Kapan Beethoven lahir?
NUM;date;What time of day did Emperor Hirohito die ?;Kapan hari Kaisar Hirohito mati?
NUM;date;When did French revolutionaries storm the Bastille ?;Kapan kaum revolusioner Prancis menyerbu Bastille?
NUM;date;On which date is the Ukrainians ' Christmas ?;Tanggal berapa Natal Ukraina?
NUM;date;When did President Kennedy , Lee Harvey Oswald , and Jack Ruby all die ?;Kapan Presiden Kennedy, Lee Harvey Oswald, dan Jack Ruby semua mati?
NUM;date;In what year did Joe DiMaggio compile his 56-game hitting streak ?;Pada tahun berapa Joe DiMaggio mengkompilasi 56 pukulan beruntunnya?
NUM;dist;How high must a mountain be to be called a mountain ?;Berapa tinggi gunung yang harus disebut gunung?
NUM;dist;What is the length of border between the Ukraine and Russia ?;Berapa panjang perbatasan antara Ukraina dan Rusia?
NUM;dist;How tall is the replica of the Matterhorn at Disneyland ?;Berapa tinggi replika Matterhorn di Disneyland?
NUM;dist;What is the world record for the longest hair ?;Apa rekor dunia untuk rambut terpanjang?
NUM;dist;How far out is the universe ?;Seberapa jauh alam semesta?
NUM;dist;How deep is a fathom ?;Seberapa dalam fathom?
NUM;dist;How tall is kilamanjaro ?;Berapa tinggi kilamanjaro?
NUM;dist;How long was Mao 's 1930s Long March ?;Berapa lama Long March tahun 1930-an Mao?
NUM;dist;How far can you see ?;Seberapa jauh Anda bisa melihat?
NUM;dist;How far away is the moon ?;Seberapa jauh bulan?
NUM;dist;How long were Tyrannosaurus Rex 's teeth ?;Berapa panjang gigi Tyrannosaurus Rex?
NUM;dist;How far do you have to run if you hit a home run ?;Seberapa jauh Anda harus berlari jika mencapai home run?
NUM;dist;How wide is the Atlantic Ocean ?;Seberapa luas Samudra Atlantik?
NUM;dist;What is the wingspan of a condor ?;Berapa lebar sayap condor?
NUM;dist;How far can a man travel in outer space ?;Seberapa jauh seseorang dapat bepergian di luar angkasa?
NUM;dist;How far is Yaroslavl from Moscow ?;Seberapa jauh Yaroslavl dari Moskow?
NUM;money;What amount of money did the Philippine ex-dictator Marcos steal from the treasury ?;Berapa jumlah uang yang dicuri oleh mantan diktator Filipina Marcos dari perbendaharaan?
NUM;money;How much was the minimum wage in 1991 ?;Berapa upah minimum pada tahun 1991?
NUM;money;What is the average salary of a paleontologist ?;Berapa gaji rata-rata seorang ahli paleontologi?
NUM;money;How much money does each player get at the beginning of the game in Monopoly ?;Berapa banyak uang yang didapat setiap pemain di awal permainan di Monopoli?
NUM;money;What is average salary of restaurant manager in United States ?;Berapa gaji rata-rata manajer restoran di Amerika Serikat?
NUM;money;How much money does each player get at the beginning of the game in Monopoly ?;Berapa banyak uang yang didapat setiap pemain di awal permainan di Monopoli?
NUM;money;What is the exchange rate between England and the U.S. ?;Berapa nilai tukar antara Inggris dan AS?
NUM;money;How much will gas be taxed in California by the year 2000 ?;Berapa banyak gas yang akan dikenakan pajak di California pada tahun 2000?
NUM;money;What is the exchange rate between England and the U.S. ?;Berapa nilai tukar antara Inggris dan AS?
NUM;money;What is the current ticket fare from from Cairo to Barbados ?;Berapa tarif tiket pesawat dari Kairo ke Barbados?
NUM;money;How much did the Iran-Contra investigation cost ?;Berapa biaya investigasi Iran-Contra?
NUM;money;How much could you rent a Volkswagen bug for in 1966 ?;Berapa harga sewa bug Volkswagen pada tahun 1966?
NUM;money;How much did a McDonald 's hamburger cost in 1963 ?;Berapa harga hamburger McDonald pada tahun 1963?
NUM;money;How much money did the Marcos steal from their country ?;Berapa banyak uang yang dicuri Marcos dari negara mereka?
NUM;money;What amount of money did the Philippine ex-dictator Marcos steal from the treasury ?;Berapa jumlah uang yang dicuri oleh mantan diktator Filipina Marcos dari perbendaharaan?
NUM;money;What is the per-capita income of Colombia , South America , ?;Berapa penghasilan per kapita dari Kolombia, Amerika Selatan,?
NUM;money;How much can a person be fined for having a dog on a beach ?;Berapa banyak yang dapat didenda karena memiliki anjing di pantai?
NUM;money;What is the average cost for four years of medical school ?;Berapa biaya rata-rata selama empat tahun sekolah kedokteran?
NUM;money;How much money does a back injury lawsuit get ?;Berapa banyak uang yang didapat dari gugatan cedera punggung?
NUM;money;How much did the first Barbie doll sell for in 1959 ?;Berapa harga boneka Barbie pertama yang dijual pada tahun 1959?
NUM;money;How much did Alaska cost when bought from Russia ?;Berapa harga Alaska saat dibeli dari Rusia?
NUM;money;How much do drugs to treat tuberculosis cost ?;Berapa harga obat untuk mengobati TBC?
NUM;money;What is average salary of restaurant manager in United States ?;Berapa gaji rata-rata manajer restoran di Amerika Serikat?
NUM;money;How much does one ton of cement cost ?;Berapa biaya satu ton semen?
NUM;money;How much did Lucy Van Pelt originally charge for psychiatric sessions ?;Berapa biaya awalnya Lucy Van Pelt untuk sesi psikiatris?
NUM;money;What is the starting salary of a radiographer ?;Berapa gaji awal seorang radiografer?
NUM;ord;What chapter of the Bible has the most verses ?;Surat berapa pada alkitab yang memiliki ayat terbanyak?
NUM;ord;Where does the U.S. rank among world countries in area ?;Berapa peringkat AS di antara negara-negara dunia dalam bidang ini?
NUM;ord;What chapter of Gone with the Wind has Rhett Butler leaving Scarlett O 'Hara ?;Bab berapa pada Gone with the Wind dimana Rhett Butler meninggalkan Scarlett O 'Hara?
NUM;ord;What chapter of the Bible has the most verses ?;Surat berapa pada alkitab yang memiliki ayat terbanyak?
NUM;ord;Where does the U.S. rank among world countries in area ?;Berapa peringkat AS di antara negara-negara dunia dalam bidang ini?
NUM;ord;What chapter of Gone with the Wind has Rhett Butler leaving Scarlett O 'Hara ?;Bab berapa pada Gone with the Wind dimana Rhett Butler meninggalkan Scarlett O 'Hara?
NUM;other;What brand number graces the black label of a bottle of Jack Daniel 's ?;Nomor merek apa yang memberi label hitam pada sebotol Jack Daniel's?
NUM;other;What is the average hourly rate of American workers ?;Berapa tingkat rata-rata pekerja Amerika per jam?
NUM;other;What are the numbers that fit into Fermont 's last theorem ?;Berapa angka yang cocok dengan teorema terakhir Fermont?
NUM;other;What was the number of people that Randy Steven Craft was convicted of killing ?;Berapa jumlah orang yang dinyatakan bersalah membunuh Randy Steven Craft?
NUM;other;What is the frequency of VHF ?;Berapa frekuensi VHF?
NUM;other;What is the number of American soldiers deployed to South Korea ?;Berapa jumlah tentara Amerika yang dikerahkan ke Korea Selatan?
NUM;other;What was Einstein 's IQ ?;Berapa IQ Einstein?
NUM;other;What is the chromosome number of an elephant ?;Berapa jumlah kromosom gajah?
NUM;other;What 's a perfect score in a gymnastics exercise ?;Apa nilai sempurna dalam latihan senam?
NUM;other;What is the population of Ohio ?;Berapa populasi Ohio?
NUM;other;How often are quadruplets born ?;Seberapa sering kembar empat dilahirkan?
NUM;other;What is the quantity of American soldiers still unaccounted for from the Vietnam war ?;Berapa jumlah tentara Amerika yang belum diketahui akibat perang Vietnam?
NUM;other;What is the normal resting heart rate of a healthy adult ?;Berapa denyut jantung istirahat normal orang dewasa yang sehat?
NUM;other;What amount of folic acid should an expectant mother take daily ?;Berapa jumlah asam folat yang harus dikonsumsi seorang ibu hamil setiap hari?
NUM;other;What 's the score of a forfeited baseball game ?;Berapa skor pertandingan baseball yang hangus?
NUM;perc;What is the probability that at least 2 out of 25 people will have the same birthday ?;Berapa probabilitas bahwa setidaknya 2 dari 25 orang akan memiliki hari ulang tahun yang sama?
NUM;perc;What is the Pennsylvania state income tax rate ?;Berapa tarif pajak penghasilan negara bagian Pennsylvania?
NUM;perc;Independent silversmith 's account for what percentage of silver production ?;Akun pengrajin perak independen berapa persentase produksi perak?
NUM;perc;What percent of world 's fresh water is found in Canada ?;Berapa persen air tawar dunia ditemukan di Kanada?
NUM;perc;What percentage of the world 's plant and animal species can be found in the Amazon forests ?;Berapa persentase spesies tumbuhan dan hewan di dunia yang dapat ditemukan di hutan Amazon?
NUM;perc;What percentage of American men are alcoholic ?;Berapa persentase pria Amerika yang pecandu alkohol?
NUM;perc;What are the odds of giving birth to twins ?;Apa peluang melahirkan anak kembar?
NUM;perc;What percentage of the body is muscle ?;Berapa persentase tubuh yang merupakan otot?
NUM;perc;What percentage of the silver production is done by independent silversmiths ?;Berapa persentase produksi perak yang dilakukan oleh pengrajin perak independen?
NUM;perc;What 's the percentage of children aged two through eleven who watch ` 'The Simpsons ' ?;Berapa persentase anak berusia dua hingga sebelas tahun yang menonton 'The Simpsons'?
NUM;perc;What are the chances of pregnacy if the penis does not penetrate the vagina ?;Bagaimana kemungkinan kehamilan jika penis tidak menembus vagina?
NUM;perc;What percent liked Thatcher after she had been in power for a decade ?;Berapa persen yang menyukai Thatcher setelah ia berkuasa selama satu dekade?
NUM;perc;What was the target rate for M3 growth in 1992 ?;Berapa tingkat target pertumbuhan M3 pada tahun 1992?
NUM;perc;What is the current unemployment rate in the U.S. ?;Berapa tingkat pengangguran saat ini di AS?
NUM;perc;What percentage of Americans own their homes ?;Berapa persentase orang Amerika yang memiliki rumah mereka?
NUM;perc;What are the highest-paying odds on a roulette table ?;Apa peluang dengan bayaran tertinggi di meja roulette?
NUM;period;How old is the sun ?;Berapa umur matahari?
NUM;period;How long does it take for your body to restore blood after you donate your blood ?;Berapa lama bagi tubuh Anda untuk memulihkan darah setelah Anda menyumbangkan darah Anda?
NUM;period;How long would it take to get from Earth to Mars ?;Berapa lama untuk pergi dari Bumi ke Mars?
NUM;period;How long was the longest hiccup attack ?;Berapa lama serangan cegukan terpanjang?
NUM;period;How old was Stevie Wonder when he signed with Motown Records ?;Berapa umur Stevie Wonder ketika dia menandatangani kontrak dengan Motown Records?
NUM;period;What was the average life expectancy during the Stone Age ?;Berapa harapan hidup rata-rata selama Zaman Batu?
NUM;period;What is the average time it takes for a male to ejaculate ?;Berapa lama rata-rata yang dibutuhkan seorang pria untuk berejakulasi?
NUM;period;What is the youngest age a boy or girl can have an orgasm ?;Berapakah usia termuda yang bisa dicapai seorang pria atau wanita?
NUM;period;What is the recomended age to switch a child from a crib to a bed ?;Berapa usia yang direkomendasikan untuk mengganti anak dari buaian ke tempat tidur?
NUM;period;What is the average age of a member of the team that worked on the Manhatten Project ?;Berapa usia rata-rata anggota tim yang bekerja di Proyek Manhatten?
NUM;period;How long is human gestation ?;Berapa lama kehamilan manusia?
NUM;period;How long after intercourse does it take to find out if you are pregnant ?;Berapa lama setelah melakukan hubungan seks untuk mengetahui apakah Anda hamil?
NUM;period;How long does it take the Milky Way Galaxy to make one revolution ?;Berapa lama waktu yang dibutuhkan galaksi Bima Sakti untuk membuat satu revolusi?
NUM;period;How long does it take different materials to decompose ?;Berapa lama dibutuhkan bahan yang berbeda untuk terurai?
NUM;period;How old is Jeremy Piven ?;Berapa umur Jeremy Piven?
NUM;period;How long ago was the Roe vs. Wade decision by the Supreme Court ?;Berapa lama keputusan Roe vs Wade oleh Mahkamah Agung?
NUM;period;How old is the Italian artist Maurizio Pellegrin ?;Berapa umur artis Italia Maurizio Pellegrin?
NUM;period;How long should a person wash their hands before they are clean ?;Berapa lama seseorang harus mencuci tangan sebelum bersih?
NUM;period;How long does cocaine stay in your system ?;Berapa lama kokain bertahan dalam sistem Anda?
NUM;period;How long does it take light to reach the Earth from the Sun ?;Berapa lama cahaya untuk mencapai Bumi dari Matahari?
NUM;speed;How fast do cheetahs run ?;Seberapa cepat cheetah berjalan?
NUM;speed;What is the speed of the Mississippi River ?;Berapa kecepatan Sungai Mississippi?
NUM;speed;What is the speed of the Mississippi River ?;Berapa kecepatan Sungai Mississippi?
NUM;speed;How fast does the fastest car go ?;Seberapa cepat mobil tercepat pergi?
NUM;speed;How fast is light ?;Seberapa cepat cahaya?
NUM;speed;How fast is a 45Mhz processor ?;Seberapa cepat prosesor 45Mhz?
NUM;speed;How fast can a Corvette go ?;Seberapa cepat Corvette dapat beroperasi?
NUM;speed;What is the speed of the Mississippi River ?;Berapa kecepatan Sungai Mississippi?
NUM;speed;How fast must a spacecraft travel to escape Earth 's gravity ?;Seberapa cepat sebuah pesawat ruang angkasa harus melakukan perjalanan untuk menghindari gravitasi Bumi?
NUM;temp;How hot should the oven be when baking Peachy Oat Muffins ?;Seberapa panas seharusnya oven saat memanggang Peachy Oat Muffins?
NUM;temp;What is the temperature today ?;Bagaimana suhu hari ini?
NUM;temp;How hot does the inside of an active volcano get ?;Seberapa panas bagian dalam gunung berapi yang aktif?
NUM;temp;What should the temperature be set at while baking Peachy Oat Muffins ?;Berapa suhu yang harus diatur saat memanggang Peachy Oat Muffins?
NUM;temp;What is the temperature for baking Peachy Oat Muffins ?;Berapa suhu untuk memanggang Peachy Oat Muffins?
NUM;temp;How hot should the oven be when making Peachy Oat Muffins ?;Seberapa panas seharusnya oven saat membuat Peachy Oat Muffins?
NUM;temp;What 's the Fahrenheit equivalent of zero degrees centigrade ?;Apa yang setara dengan Fahrenheit nol derajat celcius?
NUM;temp;What is the temperature for cooking ?;Berapa suhu untuk memasak?
NUM;volsize;How big is the largest diamond ?;Seberapa besar berlian terbesar?
NUM;volsize;How big is a normal size penis for a 15-year-old ?;Seberapa besar ukuran penis normal untuk anak berusia 15 tahun?
NUM;volsize;How big is Australia ?;Seberapa besar Australia?
NUM;volsize;How big is the Electoral College ?;Seberapa besar Electoral College?
NUM;volsize;How large is the Arctic refuge to preserve unique wildlife and wilderness value on Alaska 's north coast ?;Seberapa besar perlindungan Arktik untuk melestarikan nilai satwa liar dan hutan belantara yang unik di pantai utara Alaska?
NUM;volsize;How big is the universe actually ?;Seberapa besar sebenarnya alam semesta?
NUM;volsize;How big is a baby bald eagle ?;Seberapa besar bayi elang botak?
NUM;volsize;What is the acreage of the Chappellet vineyard ?;Apa luas kebun anggur Chappellet?
NUM;volsize;How big is our galaxy in diameter ?;Seberapa besar diameter galaksi kita?
NUM;volsize;What is the size of Argentina ?;Berapa ukuran Argentina?
NUM;weight;How much did a knight 's armor weigh ?;Berapa berat baju besi seorang ksatria?
NUM;weight;How much does a poodle weigh ?;Berapa berat pudel?
NUM;weight;What is the recommended weight of a 15 year-old male that is 5 , 6 ?;Berapa berat yang direkomendasikan dari seorang pria berusia 15 tahun yaitu 5, 6?
NUM;weight;What does a teaspoon of matter weigh in a black hole ?;Berapa berat satu sendok teh materi di dalam lubang hitam?
NUM;weight;What is the approximate weight of a teaspoon of matter in a black hole ?;Berapa kira-kira berat satu sendok teh materi dalam lubang hitam?
NUM;weight;What is the average weight for a man ?;Berapa berat rata-rata untuk pria?
NUM;weight;Approximately how much does a teaspoon of matter weigh in a black hole ?;Kira-kira berapa berat satu sendok teh materi di dalam lubang hitam?
NUM;weight;What do Englishmen weigh themselves in ?;Di mana orang Inggris menimbang diri mereka sendiri?
NUM;weight;What is the weight of air ?;Berapa berat udara?
NUM;weight;How many pounds are there in a stone ?;Berapa kilogram yang ada di batu?
NUM;weight;What is the weight of a teaspoon of matter in a black hole ?;Berapa berat satu sendok teh materi di dalam lubang hitam?

